# example_mission.csv — generated by scripts/make_example_csv.py (do not
# hand-edit; re-run the script instead).
#
# CSV FORMAT (see simulator/src/csv_reader.hpp for the authoritative
# contract):
#   Header: time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,
#           confidence,intensity,flags
#   - kind: "sat" (primary satellite; type ignored) or "obj".
#   - type: debris|star|comet|satellite|ground_hot, or numeric 1-5.
#   - vx/vy/vz: all empty => no velocity; otherwise all three required.
#   - confidence: 0-100 (empty => 100). intensity: float (empty => 0).
#   - flags: empty => 0; only bit1 (2, HIGHLIGHT) may be set here — the
#     has-velocity bit is derived automatically from the velocity cells.
#   - lines starting with '#' and blank lines are skipped.
#
# Scenario: 1 satellite (550 km / 53 deg circular LEO) + 12 moving debris +
# 4 other satellites + 2 comets + 3 stationary stars + 4 stationary
# ground-hot objects (one HIGHLIGHT-flagged), sampled at 1 Hz from t=0..60s.
time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,confidence,intensity,flags
10,obj,110,debris,-7078376.260,-3552235.498,99172.413,3154.349,-6307.095,-772.578,56,,
10,obj,111,debris,2690728.781,6766956.538,912477.726,-6853.201,2706.658,136.190,52,,
10,obj,112,satellite,5569218.596,3886260.279,3352483.695,4386.547,-5744.042,-628.429,93,,
10,obj,113,satellite,5967483.342,-1412196.785,-3370567.697,2888.889,-2912.740,6335.063,100,,
10,obj,114,satellite,-6764445.806,-477162.000,-125929.970,-385.908,6527.055,-4002.281,73,,
10,obj,115,satellite,-2055466.088,-5792166.995,3855822.779,-6642.830,3095.419,1108.731,84,,
10,obj,116,comet,51870986960.284,36004126428.615,-111431462562.877,-29290.073,-20330.508,62922.183,91,,
10,obj,117,comet,43198497001.099,75477160004.074,-2400039057.735,-13608.869,-23777.651,756.087,69,,
10,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
10,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
10,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
10,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
10,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
10,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
10,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
11,sat,1,,6920496.557,50237.688,66667.663,-91.534,4566.841,6060.403,,,
11,obj,100,debris,1607909.799,-5113053.221,6325630.643,-4889.527,3141.052,3781.803,86,,
11,obj,101,debris,-3363427.722,5723335.665,-1845508.257,-4369.393,-4083.163,-4699.614,75,,
11,obj,102,debris,-3603916.854,-6227261.040,21275.793,4705.494,-2740.558,-5074.211,62,,
11,obj,103,debris,65490.444,-7678705.019,599374.442,-6484.543,-297.317,-3100.461,82,,
11,obj,104,debris,4459843.707,5841365.015,-1566086.507,-5800.712,4403.223,-95.422,52,,
11,obj,105,debris,3181832.170,-3167364.731,-5458907.455,3806.998,6310.434,-1442.453,92,,
11,obj,106,debris,3679071.196,-2494452.310,5406753.443,-6407.972,-2074.830,3403.118,87,,
11,obj,107,debris,-4167179.930,6345466.478,-631299.496,-5852.675,-3989.604,-1468.004,83,,
11,obj,108,debris,5795130.299,-2642266.552,-3280836.129,3842.200,6116.480,1860.707,82,,
11,obj,109,debris,3509661.158,-1583984.332,6635601.309,-2093.460,6376.493,2629.393,90,,
11,obj,110,debris,-7075219.072,-3558541.167,98399.795,3160.026,-6304.243,-772.657,56,,
11,obj,111,debris,2683874.225,6769659.784,912613.456,-6855.911,2699.833,135.270,52,,
11,obj,112,satellite,5573602.588,3880514.456,3351853.728,4381.435,-5747.605,-631.505,93,,
11,obj,113,satellite,5970368.759,-1415108.704,-3364230.675,2881.945,-2911.096,6338.980,100,,
11,obj,114,satellite,-6764827.393,-470634.641,-129932.169,-377.266,6527.660,-4002.117,73,,
11,obj,115,satellite,-2062107.845,-5789068.555,3856929.498,-6640.682,3101.462,1104.706,84,,
11,obj,116,comet,51870957670.953,36004106098.623,-111431399642.290,-29288.588,-20329.477,62918.991,91,,
11,obj,117,comet,43198483389.165,75477136221.068,-2400038301.478,-13614.999,-23788.361,756.427,69,,
11,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
11,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
11,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
11,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
11,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
11,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
11,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
12,sat,1,,6920400.863,54804.498,72728.025,-99.855,4566.778,6060.319,,,
12,obj,100,debris,1603019.710,-5109910.382,6329410.233,-4890.650,3144.627,3777.377,86,,
12,obj,101,debris,-3367795.064,5719249.016,-1850206.745,-4365.292,-4090.135,-4697.362,75,,
12,obj,102,debris,-3599209.433,-6229998.265,16201.571,4709.348,-2733.892,-5074.231,62,,
12,obj,103,debris,59005.873,-7678998.988,596273.720,-6484.598,-290.619,-3100.983,82,,
12,obj,104,debris,4454040.900,5845765.493,-1566181.193,-5804.899,4397.733,-93.950,52,,
12,obj,105,debris,3185637.371,-3161052.511,-5460346.826,3803.403,6314.006,-1436.290,92,,
12,obj,106,debris,3672661.086,-2496525.689,5410153.418,-6412.245,-2071.929,3396.831,87,,
12,obj,107,debris,-4173030.725,6341474.013,-632767.215,-5848.915,-3995.324,-1467.434,83,,
12,obj,108,debris,5798969.357,-2636148.640,-3278973.643,3835.916,6119.341,1864.263,82,,
12,obj,109,debris,3507566.149,-1577607.141,6638227.772,-2096.558,6377.889,2623.534,90,,
12,obj,110,debris,-7072056.208,-3564843.982,97627.099,3165.701,-6301.386,-772.736,56,,
12,obj,111,debris,2677016.962,6772356.204,912748.265,-6858.614,2693.006,134.349,52,,
12,obj,112,satellite,5577981.465,3874765.071,3351220.685,4376.319,-5751.163,-634.580,93,,
12,obj,113,satellite,5973247.231,-1418018.976,-3357889.739,2874.998,-2909.448,6342.890,100,,
12,obj,114,satellite,-6765200.338,-464106.682,-133934.202,-368.623,6528.257,-4001.949,73,,
12,obj,115,satellite,-2068747.449,-5785964.073,3858032.191,-6638.526,3107.502,1100.680,84,,
12,obj,116,comet,51870928383.108,36004085769.662,-111431336724.895,-29287.102,-20328.445,62915.799,91,,
12,obj,117,comet,43198469771.102,75477112427.352,-2400037544.880,-13621.128,-23799.070,756.768,69,,
12,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
12,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
12,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
12,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
12,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
12,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
12,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
13,sat,1,,6920296.848,59371.242,78788.299,-108.175,4566.709,6060.228,,,
13,obj,100,debris,1598128.500,-5106763.968,6333185.397,-4891.770,3148.200,3772.949,86,,
13,obj,101,debris,-3372158.304,5715155.397,-1854902.979,-4361.185,-4097.101,-4695.105,75,,
13,obj,102,debris,-3594498.159,-6232728.823,11127.332,4713.198,-2727.223,-5074.246,62,,
13,obj,103,debris,52521.250,-7679286.258,593172.478,-6484.646,-283.921,-3101.501,82,,
13,obj,104,debris,4448233.910,5850160.479,-1566274.408,-5809.081,4392.239,-92.479,52,,
13,obj,105,debris,3189438.976,-3154736.722,-5461780.034,3799.805,6317.571,-1430.125,92,,
13,obj,106,debris,3666246.708,-2498596.167,5413547.104,-6416.511,-2069.026,3390.541,87,,
13,obj,107,debris,-4178877.757,6337475.831,-634234.364,-5845.149,-4001.041,-1466.863,83,,
13,obj,108,debris,5802802.130,-2630027.871,-3277107.604,3829.629,6122.195,1867.816,82,,
13,obj,109,debris,3505468.044,-1571228.557,6640848.376,-2099.653,6379.278,2617.673,90,,
13,obj,110,debris,-7068887.671,-3571143.937,96854.324,3171.373,-6298.523,-772.814,56,,
13,obj,111,debris,2670157.000,6775045.795,912882.155,-6861.309,2686.176,133.429,52,,
13,obj,112,satellite,5582355.224,3869012.132,3350584.567,4371.198,-5754.716,-637.655,93,,
13,obj,113,satellite,5976118.754,-1420927.598,-3351544.897,2868.047,-2907.797,6346.793,100,,
13,obj,114,satellite,-6765564.639,-457578.130,-137936.065,-359.980,6528.846,-4001.775,73,,
13,obj,115,satellite,-2075384.895,-5782853.552,3859130.858,-6636.364,3113.539,1096.654,84,,
13,obj,116,comet,51870899096.750,36004065441.733,-111431273810.693,-29285.615,-20327.413,62912.605,91,,
13,obj,117,comet,43198456146.909,75477088622.927,-2400036787.942,-13627.257,-23809.779,757.109,69,,
13,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
13,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
13,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
13,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
13,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
13,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
13,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
14,sat,1,,6920184.512,63937.914,84848.478,-116.496,4566.635,6060.129,,,
14,obj,100,debris,1593236.172,-5103613.983,6336956.131,-4892.886,3151.770,3768.519,86,,
14,obj,101,debris,-3376517.434,5711054.815,-1859596.952,-4357.074,-4104.063,-4692.841,75,,
14,obj,102,debris,-3589783.039,-6235452.711,6053.081,4717.042,-2720.552,-5074.255,62,,
14,obj,103,debris,46036.582,-7679566.829,590070.718,-6484.689,-277.222,-3102.017,82,,
14,obj,104,debris,4442422.740,5854549.970,-1566366.152,-5813.257,4386.741,-91.008,52,,
14,obj,105,debris,3193236.980,-3148417.372,-5463207.075,3796.202,6321.129,-1423.958,92,,
14,obj,106,debris,3659828.067,-2500663.741,5416934.497,-6420.769,-2066.120,3384.246,87,,
14,obj,107,debris,-4184721.021,6333471.933,-635700.941,-5841.378,-4006.753,-1466.290,83,,
14,obj,108,debris,5806628.613,-2623904.252,-3275238.013,3823.337,6125.043,1871.367,82,,
14,obj,109,debris,3503366.844,-1564848.586,6643463.118,-2102.746,6380.663,2611.810,90,,
14,obj,110,debris,-7065713.462,-3577441.026,96081.471,3177.043,-6295.656,-772.891,56,,
14,obj,111,debris,2663294.345,6777728.556,913015.123,-6863.998,2679.344,132.508,52,,
14,obj,112,satellite,5586723.860,3863255.642,3349945.375,4366.074,-5758.263,-640.729,93,,
14,obj,113,satellite,5978983.325,-1423834.568,-3345196.156,2861.094,-2906.142,6350.688,100,,
14,obj,114,satellite,-6765920.297,-451048.993,-141937.750,-351.336,6529.426,-4001.596,73,,
14,obj,115,satellite,-2082020.175,-5779736.996,3860225.498,-6634.194,3119.572,1092.625,84,,
14,obj,116,comet,51870869811.878,36004045114.836,-111431210899.684,-29284.128,-20326.381,62909.411,91,,
14,obj,117,comet,43198442516.587,75477064807.793,-2400036030.663,-13633.386,-23820.488,757.449,69,,
14,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
14,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
14,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
14,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
14,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
14,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
14,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
15,sat,1,,6920063.856,68504.510,90908.556,-124.816,4566.556,6060.024,,,
15,obj,100,debris,1588342.730,-5100460.429,6340722.434,-4893.998,3155.338,3764.086,86,,
15,obj,101,debris,-3380872.449,5706947.273,-1864288.659,-4352.957,-4111.020,-4690.573,75,,
15,obj,102,debris,-3585064.077,-6238169.925,978.823,4720.881,-2713.877,-5074.259,62,,
15,obj,103,debris,39551.873,-7679840.701,586968.444,-6484.727,-270.523,-3102.531,82,,
15,obj,104,debris,4436607.397,5858933.960,-1566456.423,-5817.428,4381.239,-89.536,52,,
15,obj,105,debris,3197031.379,-3142094.467,-5464627.949,3792.595,6324.679,-1417.790,92,,
15,obj,106,debris,3653405.173,-2502728.407,5420315.594,-6425.019,-2063.212,3377.947,87,,
15,obj,107,debris,-4190560.512,6329462.325,-637166.944,-5837.602,-4012.463,-1465.717,83,,
15,obj,108,debris,5810448.802,-2617777.788,-3273364.871,3817.041,6127.883,1874.916,82,,
15,obj,109,debris,3501262.551,-1558467.234,6646071.995,-2105.838,6382.041,2605.944,90,,
15,obj,110,debris,-7062533.585,-3583735.246,95308.542,3182.710,-6292.783,-772.968,56,,
15,obj,111,debris,2656429.005,6780404.482,913147.171,-6866.680,2672.509,131.588,52,,
15,obj,112,satellite,5591087.371,3857495.607,3349303.108,4360.946,-5761.805,-643.803,93,,
15,obj,113,satellite,5981840.940,-1426739.881,-3338843.524,2854.137,-2904.484,6354.576,100,,
15,obj,114,satellite,-6766267.312,-444519.280,-145939.255,-342.692,6529.998,-4001.412,73,,
15,obj,115,satellite,-2088653.281,-5776614.408,3861316.109,-6632.018,3125.603,1088.596,84,,
15,obj,116,comet,51870840528.494,36004024788.971,-111431147991.871,-29282.641,-20325.349,62906.216,91,,
15,obj,117,comet,43198428880.136,75477040981.951,-2400035273.044,-13639.515,-23831.197,757.790,69,,
15,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
15,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
15,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
15,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
15,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
15,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
15,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
16,sat,1,,6919934.879,73071.024,96968.523,-133.137,4566.470,6059.911,,,
16,obj,100,debris,1583448.177,-5097303.308,6344484.302,-4895.107,3158.904,3759.650,86,,
16,obj,101,debris,-3385223.345,5702832.777,-1868978.095,-4348.834,-4117.971,-4688.298,75,,
16,obj,102,debris,-3580341.279,-6240880.464,-4095.435,4724.715,-2707.200,-5074.257,62,,
16,obj,103,debris,33067.130,-7680107.874,583865.658,-6484.758,-263.823,-3103.041,82,,
16,obj,104,debris,4430787.886,5863312.446,-1566545.224,-5821.593,4375.733,-88.064,52,,
16,obj,105,debris,3200822.169,-3135768.015,-5466042.654,3788.984,6328.223,-1411.620,92,,
16,obj,106,debris,3646978.031,-2504790.165,5423690.390,-6429.262,-2060.302,3371.644,87,,
16,obj,107,debris,-4196396.223,6325447.009,-638632.373,-5833.821,-4018.168,-1465.141,83,,
16,obj,108,debris,5814262.693,-2611648.488,-3271488.182,3810.741,6130.717,1878.463,82,,
16,obj,109,debris,3499155.168,-1552084.506,6648675.006,-2108.928,6383.414,2600.076,90,,
16,obj,110,debris,-7059348.043,-3590026.591,94535.535,3188.375,-6289.906,-773.044,56,,
16,obj,111,debris,2649560.987,6783073.572,913278.299,-6869.355,2665.671,130.667,52,,
16,obj,112,satellite,5595445.751,3851732.033,3348657.769,4355.814,-5765.342,-646.876,93,,
16,obj,113,satellite,5984691.597,-1429643.534,-3332487.007,2847.176,-2902.822,6358.456,100,,
16,obj,114,satellite,-6766605.682,-437988.999,-149940.573,-334.048,6530.562,-4001.223,73,,
16,obj,115,satellite,-2095284.208,-5773485.792,3862402.690,-6629.835,3131.630,1084.566,84,,
16,obj,116,comet,51870811246.597,36004004464.138,-111431085087.254,-29281.153,-20324.316,62903.019,91,,
16,obj,117,comet,43198415237.557,75477017145.401,-2400034515.084,-13645.644,-23841.905,758.130,69,,
16,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
16,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
16,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
16,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
16,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
16,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
16,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
17,sat,1,,6919797.582,77637.449,103028.375,-141.457,4566.380,6059.791,,,
17,obj,100,debris,1578552.517,-5094142.621,6348241.733,-4896.213,3162.468,3755.212,86,,
17,obj,101,debris,-3389570.116,5698711.332,-1873665.254,-4344.707,-4124.918,-4686.018,75,,
17,obj,102,debris,-3575614.648,-6243584.324,-9169.690,4728.544,-2700.520,-5074.250,62,,
17,obj,103,debris,26582.358,-7680368.347,580762.362,-6484.784,-257.124,-3103.549,82,,
17,obj,104,debris,4424964.213,5867685.424,-1566632.552,-5825.753,4370.222,-86.593,52,,
17,obj,105,debris,3204609.346,-3129438.023,-5467451.189,3785.368,6331.759,-1405.449,92,,
17,obj,106,debris,3640546.650,-2506849.010,5427058.881,-6433.498,-2057.389,3365.338,87,,
17,obj,107,debris,-4202228.151,6321425.990,-640097.226,-5830.034,-4023.870,-1464.565,83,,
17,obj,108,debris,5818070.282,-2605516.356,-3269607.946,3804.437,6133.545,1882.008,82,,
17,obj,109,debris,3497044.696,-1545700.408,6651272.148,-2112.016,6384.781,2594.206,90,,
17,obj,110,debris,-7056156.836,-3596315.055,93762.453,3194.037,-6287.023,-773.120,56,,
17,obj,111,debris,2642690.297,6785735.822,913408.506,-6872.023,2658.830,129.746,52,,
17,obj,112,satellite,5599798.996,3845964.925,3348009.357,4350.677,-5768.874,-649.948,93,,
17,obj,113,satellite,5987535.291,-1432545.524,-3326126.614,2840.212,-2901.158,6362.329,100,,
17,obj,114,satellite,-6766935.407,-431458.158,-153941.700,-325.403,6531.118,-4001.029,73,,
17,obj,115,satellite,-2101912.949,-5770351.150,3863485.240,-6627.645,3137.653,1080.534,84,,
17,obj,116,comet,51870781966.188,36003984140.339,-111431022185.833,-29279.664,-20323.283,62899.822,91,,
17,obj,117,comet,43198401588.849,75476993298.142,-2400033756.784,-13651.772,-23852.612,758.471,69,,
17,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
17,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
17,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
17,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
17,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
17,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
17,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
18,sat,1,,6919651.966,82203.781,109088.102,-149.777,4566.284,6059.663,,,
18,obj,100,debris,1573655.753,-5090978.373,6351994.724,-4897.315,3166.029,3750.771,86,,
18,obj,101,debris,-3393912.756,5694582.943,-1878350.129,-4340.574,-4131.859,-4683.732,75,,
18,obj,102,debris,-3570884.192,-6246281.503,-14243.934,4732.368,-2693.837,-5074.238,62,,
18,obj,103,debris,20097.563,-7680622.121,577658.560,-6484.805,-250.424,-3104.055,82,,
18,obj,104,debris,4419136.382,5872052.889,-1566718.409,-5829.907,4364.708,-85.121,52,,
18,obj,105,debris,3208392.904,-3123104.499,-5468853.551,3781.749,6335.289,-1399.276,92,,
18,obj,106,debris,3634111.038,-2508904.942,5430421.064,-6437.726,-2054.474,3359.027,87,,
18,obj,107,debris,-4208056.290,6317399.270,-641561.502,-5826.242,-4029.569,-1463.987,83,,
18,obj,108,debris,5821871.565,-2599381.400,-3267724.167,3798.128,6136.366,1885.551,82,,
18,obj,109,debris,3494931.138,-1539314.945,6653863.418,-2115.102,6386.143,2588.334,90,,
18,obj,110,debris,-7052959.969,-3602600.635,92989.296,3199.696,-6284.135,-773.195,56,,
18,obj,111,debris,2635816.943,6788391.231,913537.791,-6874.684,2651.987,128.825,52,,
18,obj,112,satellite,5604147.104,3840194.287,3347357.873,4345.537,-5772.400,-653.020,93,,
18,obj,113,satellite,5990372.020,-1435445.848,-3319762.351,2833.245,-2899.489,6366.195,100,,
18,obj,114,satellite,-6767256.487,-424926.766,-157942.630,-316.757,6531.665,-4000.830,73,,
18,obj,115,satellite,-2108539.496,-5767210.487,3864563.758,-6625.448,3143.674,1076.502,84,,
18,obj,116,comet,51870752687.268,36003963817.573,-111430959287.611,-29278.176,-20322.249,62896.623,91,,
18,obj,117,comet,43198387934.012,75476969440.176,-2400032998.143,-13657.900,-23863.319,758.811,69,,
18,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
18,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
18,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
18,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
18,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
18,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
18,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
19,sat,1,,6919498.029,86770.015,115147.699,-158.097,4566.182,6059.528,,,
19,obj,100,debris,1568757.888,-5087810.563,6355743.273,-4898.414,3169.589,3746.327,86,,
19,obj,101,debris,-3398251.261,5690447.615,-1883032.715,-4336.435,-4138.796,-4681.440,75,,
19,obj,102,debris,-3566149.914,-6248971.997,-19318.163,4736.187,-2687.151,-5074.220,62,,
19,obj,103,debris,13612.750,-7680869.195,574554.254,-6484.820,-243.724,-3104.557,82,,
19,obj,104,debris,4413304.400,5876414.838,-1566802.794,-5834.056,4359.189,-83.649,52,,
19,obj,105,debris,3212172.841,-3116767.449,-5470249.739,3778.125,6338.811,-1393.101,92,,
19,obj,106,debris,3627671.201,-2510957.957,5433776.934,-6441.947,-2051.556,3352.713,87,,
19,obj,107,debris,-4213880.634,6313366.854,-643025.200,-5822.445,-4035.263,-1463.408,83,,
19,obj,108,debris,5825666.537,-2593243.627,-3265836.845,3791.816,6139.180,1889.092,82,,
19,obj,109,debris,3492814.494,-1532928.124,6656448.815,-2118.186,6387.499,2582.459,90,,
19,obj,110,debris,-7049757.444,-3608883.324,92216.064,3205.353,-6281.243,-773.269,56,,
19,obj,111,debris,2628940.931,6791039.795,913666.156,-6877.339,2645.141,127.904,52,,
19,obj,112,satellite,5608490.069,3834420.126,3346703.317,4340.393,-5775.921,-656.091,93,,
19,obj,113,satellite,5993201.781,-1438344.502,-3313394.227,2826.275,-2897.818,6370.053,100,,
19,obj,114,satellite,-6767568.921,-418394.832,-161943.358,-308.111,6532.203,-4000.626,73,,
19,obj,115,satellite,-2115163.842,-5764063.804,3865638.244,-6623.244,3149.691,1072.468,84,,
19,obj,116,comet,51870723409.837,36003943495.840,-111430896392.587,-29276.686,-20321.216,62893.424,91,,
19,obj,117,comet,43198374273.048,75476945571.503,-2400032239.162,-13664.028,-23874.026,759.151,69,,
19,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
19,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
19,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
19,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
19,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
19,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
19,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
20,sat,1,,6919335.773,91336.144,121207.157,-166.416,4566.075,6059.386,,,
20,obj,100,debris,1563858.926,-5084639.196,6359487.377,-4899.509,3173.146,3741.881,86,,
20,obj,101,debris,-3402585.625,5686305.353,-1887713.007,-4332.292,-4145.727,-4679.143,75,,
20,obj,102,debris,-3561411.819,-6251655.803,-24392.372,4740.001,-2680.462,-5074.196,62,,
20,obj,103,debris,7127.926,-7681109.569,571449.446,-6484.829,-237.024,-3105.057,82,,
20,obj,104,debris,4407468.272,5880771.266,-1566885.707,-5838.199,4353.667,-82.177,52,,
20,obj,105,debris,3215949.152,-3110426.880,-5471639.752,3774.496,6342.326,-1386.925,92,,
20,obj,106,debris,3621227.147,-2513008.054,5437126.488,-6446.160,-2048.636,3346.394,87,,
20,obj,107,debris,-4219701.179,6309328.745,-644488.317,-5818.643,-4040.954,-1462.827,83,,
20,obj,108,debris,5829455.195,-2587103.042,-3263945.984,3785.499,6141.987,1892.631,82,,
20,obj,109,debris,3490694.766,-1526539.950,6659028.335,-2121.268,6388.849,2576.582,90,,
20,obj,110,debris,-7046549.264,-3615163.119,91442.759,3211.008,-6278.345,-773.343,56,,
20,obj,111,debris,2622062.268,6793681.511,913793.599,-6879.986,2638.292,126.983,52,,
20,obj,112,satellite,5612827.889,3828642.447,3346045.691,4335.245,-5779.437,-659.162,93,,
20,obj,113,satellite,5996024.569,-1441241.483,-3307022.248,2819.301,-2896.143,6373.904,100,,
20,obj,114,satellite,-6767872.710,-411862.362,-165943.879,-299.465,6532.734,-4000.416,73,,
20,obj,115,satellite,-2121785.981,-5760911.106,3866708.694,-6621.033,3155.705,1068.433,84,,
20,obj,116,comet,51870694133.896,36003923175.141,-111430833500.763,-29275.197,-20320.182,62890.223,91,,
20,obj,117,comet,43198360605.956,75476921692.124,-2400031479.840,-13670.156,-23884.733,759.492,69,,
20,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
20,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
20,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
20,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
20,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
20,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
20,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
21,sat,1,,6919165.197,95902.163,127266.469,-174.735,4565.962,6059.237,,,
21,obj,100,debris,1558958.870,-5081464.273,6363227.034,-4900.601,3176.701,3737.432,86,,
21,obj,101,debris,-3406915.843,5682156.162,-1892390.999,-4328.143,-4152.654,-4676.840,75,,
21,obj,102,debris,-3556669.914,-6254332.919,-29466.554,4743.810,-2673.770,-5074.168,62,,
21,obj,103,debris,643.095,-7681343.243,568344.141,-6484.832,-230.324,-3105.554,82,,
21,obj,104,debris,4401628.003,5885122.170,-1566967.148,-5842.337,4348.140,-80.705,52,,
21,obj,105,debris,3219721.832,-3104082.800,-5473023.588,3770.864,6345.833,-1380.747,92,,
