# example_mission.csv — generated by scripts/make_example_csv.py (do not
# hand-edit; re-run the script instead).
#
# CSV FORMAT (see tools/simulator/src/csv_reader.hpp for the authoritative
# contract):
#   Header: time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,
#           confidence,intensity,flags
#   - kind: "sat" (primary satellite; type ignored) or "obj".
#   - type: unknown|debris|star|comet|satellite|ground_hot, numeric 0-5, or empty (= unknown).
#   - vx/vy/vz: all empty => no velocity; otherwise all three required.
#   - confidence: 0-100 (empty => 100). intensity: float (empty => 0).
#   - flags: empty => 0; only bit1 (2, HIGHLIGHT) may be set here — the
#     has-velocity bit is derived automatically from the velocity cells.
#   - lines starting with '#' and blank lines are skipped.
#
# Scenario: 1 satellite (550 km / 53 deg circular LEO) + 12 moving debris +
# 4 other satellites + 2 comets + 3 stationary stars + 4 stationary
# ground-hot objects (one HIGHLIGHT-flagged) + 40 unknown-type objects (30
# orbiting, 10 stationary; type cell cycles "unknown" / "0" / empty),
# sampled at 1 Hz from t=0..60s.
time_s,kind,id,type,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,confidence,intensity,flags
15,obj,144,unknown,6938482.201,5615914.030,8587161.222,-2496.111,4946.377,-1218.005,50,,
15,obj,145,0,-429547.899,-12758442.589,-739334.464,4458.663,-343.824,3342.795,17,,
15,obj,146,,2061303.840,-6772267.751,-1007706.577,7131.395,2045.855,838.435,29,,
15,obj,147,unknown,5572718.756,11910918.711,5531745.979,-4061.804,2789.173,-1913.740,25,,
15,obj,148,0,-12650259.485,21189183.233,67001.880,-3450.748,-2060.099,-15.451,24,,
15,obj,149,,2069943.970,-11369037.320,432668.744,-5776.190,-1049.579,54.735,11,,
15,obj,150,unknown,-6372329.341,-9491259.736,-6989183.229,-2624.040,3849.872,-2835.651,23,,
15,obj,151,0,-9686366.692,1524215.560,-6105084.355,-1876.561,3916.974,3955.288,17,,
15,obj,152,,8507838.172,2283394.538,-2203794.464,2125.559,-5925.190,2066.603,28,,
15,obj,153,unknown,-13964278.764,-3964838.809,-13914540.936,2893.263,-2603.626,-2161.723,15,,
15,obj,154,0,8012472.634,-4030555.848,-1545215.238,-1526.337,-4715.470,4385.300,65,,
15,obj,155,,687071.085,680750.807,12784342.740,,,,19,,
15,obj,156,unknown,26208594.606,26089267.961,-7349420.035,,,,26,,
15,obj,157,0,7055398.870,4774885.965,-19159209.863,,,,28,,
15,obj,158,,-126050.919,-7064041.733,9736594.954,,,,18,,
15,obj,159,unknown,-12262925.242,39103199.434,2454631.421,,,,24,,
15,obj,160,0,-4808429.215,5576633.587,18623321.157,,,,47,,
15,obj,161,,-9528604.703,27395883.881,-7212532.740,,,,43,,
15,obj,162,unknown,2516609.228,-4376489.564,-12225942.483,,,,49,,
15,obj,163,0,-10837951.787,-9547492.087,-23740879.214,,,,41,,
15,obj,164,,518151.236,-7052537.747,25422108.388,,,,11,,
16,sat,1,,6919934.879,73071.024,96968.523,-133.137,4566.470,6059.911,,,
16,obj,100,debris,1583448.177,-5097303.308,6344484.302,-4895.107,3158.904,3759.650,86,,
16,obj,101,debris,-3385223.345,5702832.777,-1868978.095,-4348.834,-4117.971,-4688.298,75,,
16,obj,102,debris,-3580341.279,-6240880.464,-4095.435,4724.715,-2707.200,-5074.257,62,,
16,obj,103,debris,33067.130,-7680107.874,583865.658,-6484.758,-263.823,-3103.041,82,,
16,obj,104,debris,4430787.886,5863312.446,-1566545.224,-5821.593,4375.733,-88.064,52,,
16,obj,105,debris,3200822.169,-3135768.015,-5466042.654,3788.984,6328.223,-1411.620,92,,
16,obj,106,debris,3646978.031,-2504790.165,5423690.390,-6429.262,-2060.302,3371.644,87,,
16,obj,107,debris,-4196396.223,6325447.009,-638632.373,-5833.821,-4018.168,-1465.141,83,,
16,obj,108,debris,5814262.693,-2611648.488,-3271488.182,3810.741,6130.717,1878.463,82,,
16,obj,109,debris,3499155.168,-1552084.506,6648675.006,-2108.928,6383.414,2600.076,90,,
16,obj,110,debris,-7059348.043,-3590026.591,94535.535,3188.375,-6289.906,-773.044,56,,
16,obj,111,debris,2649560.987,6783073.572,913278.299,-6869.355,2665.671,130.667,52,,
16,obj,112,satellite,5595445.751,3851732.033,3348657.769,4355.814,-5765.342,-646.876,93,,
16,obj,113,satellite,5984691.597,-1429643.534,-3332487.007,2847.176,-2902.822,6358.456,100,,
16,obj,114,satellite,-6766605.682,-437988.999,-149940.573,-334.048,6530.562,-4001.223,73,,
16,obj,115,satellite,-2095284.208,-5773485.792,3862402.690,-6629.835,3131.630,1084.566,84,,
16,obj,116,comet,51870811246.597,36004004464.138,-111431085087.254,-29281.153,-20324.316,62903.019,91,,
16,obj,117,comet,43198415237.557,75477017145.401,-2400034515.084,-13645.644,-23841.905,758.130,69,,
16,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
16,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
16,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
16,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
16,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
16,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
16,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
16,obj,125,,22075269.845,2760805.981,-2767368.007,491.931,-4180.557,-246.516,54,,
16,obj,126,unknown,-6321626.860,-17104593.400,-3609151.445,3382.645,-1798.959,2600.791,27,,
16,obj,127,0,17508767.677,-9249028.766,191500.119,2090.709,3962.654,234.796,13,,
16,obj,128,,-19299309.835,-9342396.381,10412797.866,642.362,-3524.534,-1971.657,12,,
16,obj,129,unknown,17540341.669,18846781.366,-2456370.992,-2880.426,2664.495,-124.777,62,,
16,obj,130,0,-7478997.791,-23464242.172,-1531294.322,3828.583,-1207.678,-193.774,15,,
16,obj,131,,11556257.370,14344791.810,-5683325.096,2786.159,-862.365,3488.649,44,,
16,obj,132,unknown,-3573297.991,-22649191.252,-6732475.309,2957.172,-1221.102,2538.459,39,,
16,obj,133,0,-7769062.524,-7105855.724,177258.737,4092.148,-4445.108,1161.372,68,,
16,obj,134,,2621762.175,-12696482.620,-947770.245,-5415.216,-1135.086,225.995,11,,
16,obj,135,unknown,4626834.750,6215432.108,-12708279.146,3484.048,2780.742,2628.493,25,,
16,obj,136,0,-1858464.754,11131267.155,-3600307.251,5074.103,-61.866,-2810.508,56,,
16,obj,137,,9735140.241,13362857.362,1442253.526,3936.902,-2901.904,313.006,61,,
16,obj,138,unknown,-9419753.589,-14448627.718,4389485.301,3855.420,-1916.862,1964.030,17,,
16,obj,139,0,8575914.827,9145568.218,11162909.444,3666.332,442.455,-3179.158,64,,
16,obj,140,,-13525509.953,-14210527.591,-10076366.396,546.069,-2772.143,3176.517,53,,
16,obj,141,unknown,6771703.387,11562539.205,19008809.789,1945.095,-3388.701,1368.333,60,,
16,obj,142,0,1781171.724,-11181082.904,7355043.174,-2370.532,-2944.888,-3902.726,16,,
16,obj,143,,7435687.797,19864617.179,5969512.040,-329.680,-1106.711,4093.431,44,,
16,obj,144,unknown,6935985.362,5620859.818,8585942.316,-2497.567,4945.199,-1219.806,50,,
16,obj,145,0,-425089.196,-12758785.196,-735991.598,4458.744,-341.391,3342.936,17,,
16,obj,146,,2068434.110,-6770218.205,-1006867.593,7129.143,2053.237,839.533,29,,
16,obj,147,unknown,5568656.570,11913707.066,5529831.860,-4062.568,2787.538,-1914.499,25,,
16,obj,148,0,-12653710.065,21187122.852,66986.428,-3450.412,-2060.661,-15.453,24,,
16,obj,149,,2064167.514,-11370085.434,432723.423,-5776.722,-1046.649,54.624,11,,
16,obj,150,unknown,-6374952.853,-9487409.078,-6992018.301,-2622.984,3851.444,-2834.493,23,,
16,obj,151,0,-9688242.000,1528132.336,-6101128.278,-1874.055,3916.579,3956.867,17,,
16,obj,152,,8509961.467,2277468.741,-2201727.274,2121.029,-5926.404,2067.776,28,,
16,obj,153,unknown,-13961385.158,-3967442.337,-13916702.317,2893.948,-2603.431,-2161.041,15,,
16,obj,154,0,8010944.179,-4035270.252,-1540829.530,-1530.573,-4713.338,4386.116,65,,
16,obj,155,,687071.085,680750.807,12784342.740,,,,19,,
16,obj,156,unknown,26208594.606,26089267.961,-7349420.035,,,,26,,
16,obj,157,0,7055398.870,4774885.965,-19159209.863,,,,28,,
16,obj,158,,-126050.919,-7064041.733,9736594.954,,,,18,,
16,obj,159,unknown,-12262925.242,39103199.434,2454631.421,,,,24,,
16,obj,160,0,-4808429.215,5576633.587,18623321.157,,,,47,,
16,obj,161,,-9528604.703,27395883.881,-7212532.740,,,,43,,
16,obj,162,unknown,2516609.228,-4376489.564,-12225942.483,,,,49,,
16,obj,163,0,-10837951.787,-9547492.087,-23740879.214,,,,41,,
16,obj,164,,518151.236,-7052537.747,25422108.388,,,,11,,
17,sat,1,,6919797.582,77637.449,103028.375,-141.457,4566.380,6059.791,,,
17,obj,100,debris,1578552.517,-5094142.621,6348241.733,-4896.213,3162.468,3755.212,86,,
17,obj,101,debris,-3389570.116,5698711.332,-1873665.254,-4344.707,-4124.918,-4686.018,75,,
17,obj,102,debris,-3575614.648,-6243584.324,-9169.690,4728.544,-2700.520,-5074.250,62,,
17,obj,103,debris,26582.358,-7680368.347,580762.362,-6484.784,-257.124,-3103.549,82,,
17,obj,104,debris,4424964.213,5867685.424,-1566632.552,-5825.753,4370.222,-86.593,52,,
17,obj,105,debris,3204609.346,-3129438.023,-5467451.189,3785.368,6331.759,-1405.449,92,,
17,obj,106,debris,3640546.650,-2506849.010,5427058.881,-6433.498,-2057.389,3365.338,87,,
17,obj,107,debris,-4202228.151,6321425.990,-640097.226,-5830.034,-4023.870,-1464.565,83,,
17,obj,108,debris,5818070.282,-2605516.356,-3269607.946,3804.437,6133.545,1882.008,82,,
17,obj,109,debris,3497044.696,-1545700.408,6651272.148,-2112.016,6384.781,2594.206,90,,
17,obj,110,debris,-7056156.836,-3596315.055,93762.453,3194.037,-6287.023,-773.120,56,,
17,obj,111,debris,2642690.297,6785735.822,913408.506,-6872.023,2658.830,129.746,52,,
17,obj,112,satellite,5599798.996,3845964.925,3348009.357,4350.677,-5768.874,-649.948,93,,
17,obj,113,satellite,5987535.291,-1432545.524,-3326126.614,2840.212,-2901.158,6362.329,100,,
17,obj,114,satellite,-6766935.407,-431458.158,-153941.700,-325.403,6531.118,-4001.029,73,,
17,obj,115,satellite,-2101912.949,-5770351.150,3863485.240,-6627.645,3137.653,1080.534,84,,
17,obj,116,comet,51870781966.188,36003984140.339,-111431022185.833,-29279.664,-20323.283,62899.822,91,,
17,obj,117,comet,43198401588.849,75476993298.142,-2400033756.784,-13651.772,-23852.612,758.471,69,,
17,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
17,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
17,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
17,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
17,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
17,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
17,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
17,obj,125,,22075761.385,2756625.376,-2767614.474,491.150,-4180.655,-246.418,54,,
17,obj,126,unknown,-6318244.020,-17106391.829,-3606550.542,3383.037,-1797.898,2601.015,27,,
17,obj,127,0,17510857.936,-9245065.875,191734.910,2089.810,3963.128,234.786,13,,
17,obj,128,,-19298667.189,-9345920.777,10410826.056,642.930,-3524.259,-1971.963,12,,
17,obj,129,unknown,17537461.041,18849445.644,-2456495.741,-2880.830,2664.060,-124.720,62,,
17,obj,130,0,-7475169.109,-23465449.539,-1531488.075,3828.782,-1207.055,-193.733,15,,
17,obj,131,,11559043.207,14343929.046,-5679836.289,2785.516,-863.163,3488.965,44,,
17,obj,132,unknown,-3570340.766,-22650412.023,-6729936.752,2957.277,-1220.440,2538.656,39,,
17,obj,133,0,-7764969.049,-7110299.618,178420.079,4094.800,-4442.681,1161.311,68,,
17,obj,134,,2616346.721,-12697616.554,-947544.164,-5415.691,-1132.782,226.167,11,,
17,obj,135,unknown,4630318.518,6218212.474,-12705649.885,3483.489,2779.990,2630.029,25,,
17,obj,136,0,-1853390.428,11131203.954,-3603117.327,5074.548,-64.536,-2809.644,56,,
17,obj,137,,9739076.719,13359954.875,1442566.469,3936.053,-2903.069,312.880,61,,
17,obj,138,unknown,-9415897.836,-14450544.069,4391449.176,3856.085,-1915.840,1963.720,17,,
17,obj,139,0,8579580.798,9146010.288,11159729.815,3665.609,441.685,-3180.099,64,,
17,obj,140,,-13524963.632,-14213299.470,-10073189.691,546.571,-2771.615,3176.892,53,,
17,obj,141,unknown,6773648.374,11559150.321,19010177.821,1944.880,-3389.067,1367.731,60,,
17,obj,142,0,1778801.048,-11184026.887,7351139.853,-2370.820,-2943.077,-3903.916,16,,
17,obj,143,,7435357.979,19863510.098,5973605.360,-329.957,-1107.451,4093.209,44,,
17,obj,144,unknown,6933487.068,5625804.427,8584721.609,-2499.021,4944.019,-1221.607,50,,
17,obj,145,0,-420630.411,-12759125.371,-732648.593,4458.825,-338.959,3343.076,17,,
17,obj,146,,2075562.125,-6768161.277,-1006027.512,7126.884,2060.618,840.630,29,,
17,obj,147,unknown,5564593.620,11916493.785,5527916.981,-4063.333,2785.902,-1915.258,25,,
17,obj,148,0,-12657160.309,21185061.911,66970.974,-3450.076,-2061.223,-15.455,24,,
17,obj,149,,2058390.526,-11371130.618,432777.991,-5777.254,-1043.718,54.512,11,,
17,obj,150,unknown,-6377575.308,-9483556.848,-6994852.215,-2621.927,3853.016,-2833.334,23,,
17,obj,151,0,-9690114.802,1532048.718,-6097170.622,-1871.549,3916.183,3958.444,17,,
17,obj,152,,8512080.231,2271541.731,-2199658.912,2116.498,-5927.615,2068.947,28,,
17,obj,153,unknown,-13958490.868,-3970045.671,-13918863.017,2894.632,-2603.237,-2160.358,15,,
17,obj,154,0,8009411.489,-4039982.523,-1536443.007,-1534.808,-4711.203,4386.929,65,,
17,obj,155,,687071.085,680750.807,12784342.740,,,,19,,
17,obj,156,unknown,26208594.606,26089267.961,-7349420.035,,,,26,,
17,obj,157,0,7055398.870,4774885.965,-19159209.863,,,,28,,
17,obj,158,,-126050.919,-7064041.733,9736594.954,,,,18,,
17,obj,159,unknown,-12262925.242,39103199.434,2454631.421,,,,24,,
17,obj,160,0,-4808429.215,5576633.587,18623321.157,,,,47,,
17,obj,161,,-9528604.703,27395883.881,-7212532.740,,,,43,,
17,obj,162,unknown,2516609.228,-4376489.564,-12225942.483,,,,49,,
17,obj,163,0,-10837951.787,-9547492.087,-23740879.214,,,,41,,
17,obj,164,,518151.236,-7052537.747,25422108.388,,,,11,,
18,sat,1,,6919651.966,82203.781,109088.102,-149.777,4566.284,6059.663,,,
18,obj,100,debris,1573655.753,-5090978.373,6351994.724,-4897.315,3166.029,3750.771,86,,
18,obj,101,debris,-3393912.756,5694582.943,-1878350.129,-4340.574,-4131.859,-4683.732,75,,
18,obj,102,debris,-3570884.192,-6246281.503,-14243.934,4732.368,-2693.837,-5074.238,62,,
18,obj,103,debris,20097.563,-7680622.121,577658.560,-6484.805,-250.424,-3104.055,82,,
18,obj,104,debris,4419136.382,5872052.889,-1566718.409,-5829.907,4364.708,-85.121,52,,
18,obj,105,debris,3208392.904,-3123104.499,-5468853.551,3781.749,6335.289,-1399.276,92,,
18,obj,106,debris,3634111.038,-2508904.942,5430421.064,-6437.726,-2054.474,3359.027,87,,
18,obj,107,debris,-4208056.290,6317399.270,-641561.502,-5826.242,-4029.569,-1463.987,83,,
18,obj,108,debris,5821871.565,-2599381.400,-3267724.167,3798.128,6136.366,1885.551,82,,
18,obj,109,debris,3494931.138,-1539314.945,6653863.418,-2115.102,6386.143,2588.334,90,,
18,obj,110,debris,-7052959.969,-3602600.635,92989.296,3199.696,-6284.135,-773.195,56,,
18,obj,111,debris,2635816.943,6788391.231,913537.791,-6874.684,2651.987,128.825,52,,
18,obj,112,satellite,5604147.104,3840194.287,3347357.873,4345.537,-5772.400,-653.020,93,,
18,obj,113,satellite,5990372.020,-1435445.848,-3319762.351,2833.245,-2899.489,6366.195,100,,
18,obj,114,satellite,-6767256.487,-424926.766,-157942.630,-316.757,6531.665,-4000.830,73,,
18,obj,115,satellite,-2108539.496,-5767210.487,3864563.758,-6625.448,3143.674,1076.502,84,,
18,obj,116,comet,51870752687.268,36003963817.573,-111430959287.611,-29278.176,-20322.249,62896.623,91,,
18,obj,117,comet,43198387934.012,75476969440.176,-2400032998.143,-13657.900,-23863.319,758.811,69,,
18,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
18,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
18,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
18,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
18,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
18,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
18,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
18,obj,125,,22076252.145,2752444.672,-2767860.844,490.369,-4180.752,-246.320,54,,
18,obj,126,unknown,-6314860.787,-17108189.196,-3603949.416,3383.429,-1796.836,2601.239,27,,
18,obj,127,0,17512947.297,-9241102.510,191969.692,2088.911,3963.603,234.776,13,,
18,obj,128,,-19298023.976,-9349444.899,10408853.940,643.498,-3523.984,-1972.269,12,,
18,obj,129,unknown,17534580.010,18852109.487,-2456620.433,-2881.234,2663.626,-124.664,62,,
18,obj,130,0,-7471340.228,-23466656.282,-1531681.788,3828.980,-1206.432,-193.692,15,,
18,obj,131,,11561828.402,14343065.484,-5676347.166,2784.872,-863.961,3489.281,44,,
18,obj,132,unknown,-3567383.437,-22651632.133,-6727397.998,2957.381,-1219.779,2538.852,39,,
18,obj,133,0,-7760872.924,-7114741.086,179581.359,4097.450,-4440.253,1161.250,68,,
18,obj,134,,2610930.792,-12698748.184,-947317.911,-5416.166,-1130.477,226.339,11,,
18,obj,135,unknown,4633801.727,6220992.089,-12703019.087,3482.929,2779.239,2631.565,25,,
18,obj,136,0,-1848315.658,11131138.083,-3605926.539,5074.992,-67.205,-2808.780,56,,
18,obj,137,,9743012.348,13357051.223,1442879.287,3935.204,-2904.234,312.754,61,,
18,obj,138,unknown,-9412041.418,-14452459.398,4393412.740,3856.751,-1914.818,1963.409,17,,
18,obj,139,0,8583246.046,9146451.587,11156549.246,3664.886,440.914,-3181.039,64,,
18,obj,140,,-13524416.810,-14216070.820,-10070012.612,547.074,-2771.087,3177.266,53,,
18,obj,141,unknown,6775593.147,11555761.071,19011545.250,1944.666,-3389.433,1367.128,60,,
18,obj,142,0,1776430.083,-11186969.058,7347235.341,-2371.108,-2941.265,-3905.107,16,,
18,obj,143,,7435027.884,19862402.277,5977698.458,-330.234,-1108.191,4092.986,44,,
18,obj,144,unknown,6930987.320,5630747.857,8583499.102,-2500.475,4942.839,-1223.407,50,,
18,obj,145,0,-416171.547,-12759463.114,-729305.448,4458.904,-336.526,3343.215,17,,
18,obj,146,,2082687.876,-6766096.970,-1005186.333,7124.617,2067.996,841.727,29,,
18,obj,147,unknown,5560529.905,11919278.869,5526001.344,-4064.096,2784.266,-1916.017,25,,
18,obj,148,0,-12660610.218,21183000.407,66955.518,-3449.741,-2061.785,-15.457,24,,
18,obj,149,,2052613.007,-11372172.870,432832.447,-5777.784,-1040.787,54.400,11,,
18,obj,150,unknown,-6380196.707,-9479703.046,-6997684.970,-2620.870,3854.587,-2832.175,23,,
18,obj,151,0,-9691985.098,1535964.703,-6093211.390,-1869.043,3915.787,3960.021,17,,
18,obj,152,,8514194.463,2265613.512,-2197589.379,2111.966,-5928.823,2070.118,28,,
18,obj,153,unknown,-13955595.893,-3972648.811,-13921023.034,2895.317,-2603.042,-2159.676,15,,
18,obj,154,0,8007874.563,-4044692.657,-1532055.672,-1539.043,-4709.066,4387.741,65,,
18,obj,155,,687071.085,680750.807,12784342.740,,,,19,,
18,obj,156,unknown,26208594.606,26089267.961,-7349420.035,,,,26,,
18,obj,157,0,7055398.870,4774885.965,-19159209.863,,,,28,,
18,obj,158,,-126050.919,-7064041.733,9736594.954,,,,18,,
18,obj,159,unknown,-12262925.242,39103199.434,2454631.421,,,,24,,
18,obj,160,0,-4808429.215,5576633.587,18623321.157,,,,47,,
18,obj,161,,-9528604.703,27395883.881,-7212532.740,,,,43,,
18,obj,162,unknown,2516609.228,-4376489.564,-12225942.483,,,,49,,
18,obj,163,0,-10837951.787,-9547492.087,-23740879.214,,,,41,,
18,obj,164,,518151.236,-7052537.747,25422108.388,,,,11,,
19,sat,1,,6919498.029,86770.015,115147.699,-158.097,4566.182,6059.528,,,
19,obj,100,debris,1568757.888,-5087810.563,6355743.273,-4898.414,3169.589,3746.327,86,,
19,obj,101,debris,-3398251.261,5690447.615,-1883032.715,-4336.435,-4138.796,-4681.440,75,,
19,obj,102,debris,-3566149.914,-6248971.997,-19318.163,4736.187,-2687.151,-5074.220,62,,
19,obj,103,debris,13612.750,-7680869.195,574554.254,-6484.820,-243.724,-3104.557,82,,
19,obj,104,debris,4413304.400,5876414.838,-1566802.794,-5834.056,4359.189,-83.649,52,,
19,obj,105,debris,3212172.841,-3116767.449,-5470249.739,3778.125,6338.811,-1393.101,92,,
19,obj,106,debris,3627671.201,-2510957.957,5433776.934,-6441.947,-2051.556,3352.713,87,,
19,obj,107,debris,-4213880.634,6313366.854,-643025.200,-5822.445,-4035.263,-1463.408,83,,
19,obj,108,debris,5825666.537,-2593243.627,-3265836.845,3791.816,6139.180,1889.092,82,,
19,obj,109,debris,3492814.494,-1532928.124,6656448.815,-2118.186,6387.499,2582.459,90,,
19,obj,110,debris,-7049757.444,-3608883.324,92216.064,3205.353,-6281.243,-773.269,56,,
19,obj,111,debris,2628940.931,6791039.795,913666.156,-6877.339,2645.141,127.904,52,,
19,obj,112,satellite,5608490.069,3834420.126,3346703.317,4340.393,-5775.921,-656.091,93,,
19,obj,113,satellite,5993201.781,-1438344.502,-3313394.227,2826.275,-2897.818,6370.053,100,,
19,obj,114,satellite,-6767568.921,-418394.832,-161943.358,-308.111,6532.203,-4000.626,73,,
19,obj,115,satellite,-2115163.842,-5764063.804,3865638.244,-6623.244,3149.691,1072.468,84,,
19,obj,116,comet,51870723409.837,36003943495.840,-111430896392.587,-29276.686,-20321.216,62893.424,91,,
19,obj,117,comet,43198374273.048,75476945571.503,-2400032239.162,-13664.028,-23874.026,759.151,69,,
19,obj,118,star,123601250823.455,335002029526.830,934075142056.453,,,,100,4.32,
19,obj,119,star,-26386921930.241,59249321013.348,-997894407395.143,,,,100,4.68,
19,obj,120,star,-362957376299.006,-910614016504.861,-197595688047.655,,,,100,2.69,
19,obj,121,ground_hot,-4200870.658,-4385704.683,1925596.309,,,,82,704.80,2
19,obj,122,ground_hot,3918410.956,-1523444.537,4786941.959,,,,98,1459.52,0
19,obj,123,ground_hot,5769027.158,2573401.982,-827990.874,,,,63,941.16,0
19,obj,124,ground_hot,638663.795,-5719718.583,-2732502.313,,,,74,1007.54,0
19,obj,125,,22076742.123,2748263.871,-2768107.115,489.588,-4180.849,-246.222,54,,
19,obj,126,unknown,-6311477.162,-17109985.501,-3601348.065,3383.821,-1795.775,2601.462,27,,
19,obj,127,0,17515035.759,-9237138.670,192204.463,2088.012,3964.077,234.767,13,,
19,obj,128,,-19297380.194,-9352968.746,10406881.517,644.066,-3523.709,-1972.576,12,,
19,obj,129,unknown,17531698.574,18854772.896,-2456745.068,-2881.638,2663.192,-124.607,62,,
19,obj,130,0,-7467511.149,-23467862.404,-1531875.460,3829.178,-1205.810,-193.652,15,,
19,obj,131,,11564612.952,14342201.125,-5672857.727,2784.229,-864.759,3489.597,44,,
19,obj,132,unknown,-3564426.004,-22652851.581,-6724859.047,2957.485,-1219.117,2539.049,39,,
19,obj,133,0,-7756774.150,-7119180.124,180742.578,4100.099,-4437.823,1161.188,68,,
19,obj,134,,2605514.390,-12699877.509,-947091.486,-5416.639,-1128.173,226.511,11,,
19,obj,135,unknown,4637284.376,6223770.951,-12700386.754,3482.369,2778.486,2633.101,25,,
19,obj,136,0,-1843240.444,11131069.544,-3608734.886,5075.435,-69.874,-2807.915,56,,
19,obj,137,,9746947.126,13354146.407,1443191.978,3934.354,-2905.399,312.629,61,,
19,obj,138,unknown,-9408184.334,-14454373.705,4395375.994,3857.416,-1913.796,1963.098,17,,
19,obj,139,0,8586910.570,9146892.116,11153367.737,3664.163,440.143,-3181.979,64,,
19,obj,140,,-13523869.485,-14218841.643,-10066835.159,547.576,-2770.558,3177.640,53,,
19,obj,141,unknown,6777537.705,11552371.454,19012912.077,1944.451,-3389.800,1366.526,60,,
19,obj,142,0,1774058.831,-11189909.417,7343329.639,-2371.396,-2939.453,-3906.296,16,,
19,obj,143,,7434697.512,19861293.715,5981791.333,-330.511,-1108.931,4092.763,44,,
19,obj,144,unknown,6928486.118,5635690.105,8582274.795,-2501.929,4941.657,-1225.208,50,,
19,obj,145,0,-411712.603,-12759798.423,-725962.163,4458.983,-334.094,3343.354,17,,
19,obj,146,,2089811.357,-6764025.286,-1004344.059,7122.343,2075.372,842.822,29,,
19,obj,147,unknown,5556465.427,11922062.317,5524084.948,-4064.859,2782.629,-1916.775,25,,
19,obj,148,0,-12664059.790,21180938.341,66940.061,-3449.405,-2062.346,-15.458,24,,
19,obj,149,,2046834.959,-11373212.191,432886.792,-5778.312,-1037.855,54.289,11,,
19,obj,150,unknown,-6382817.049,-9475847.674,-7000516.565,-2619.813,3856.157,-2831.016,23,,
19,obj,151,0,-9693852.887,1539880.291,-6089250.581,-1866.536,3915.389,3961.596,17,,
19,obj,152,,8516304.162,2259684.086,-2195518.676,2107.433,-5930.027,2071.287,28,,
19,obj,153,unknown,-13952700.235,-3975251.755,-13923182.368,2896.001,-2602.847,-2158.993,15,,
19,obj,154,0,8006333.403,-4049400.654,-1527667.527,-1543.276,-4706.926,4388.550,65,,
19,obj,155,,687071.085,680750.807,12784342.740,,,,19,,
19,obj,156,unknown,26208594.606,26089267.961,-7349420.035,,,,26,,
19,obj,157,0,7055398.870,4774885.965,-19159209.863,,,,28,,
19,obj,158,,-126050.919,-7064041.733,9736594.954,,,,18,,
19,obj,159,unknown,-12262925.242,39103199.434,2454631.421,,,,24,,
19,obj,160,0,-4808429.215,5576633.587,18623321.157,,,,47,,
19,obj,161,,-9528604.703,27395883.881,-7212532.740,,,,43,,
19,obj,162,unknown,2516609.228,-4376489.564,-12225942.483,,,,49,,
19,obj,163,0,-10837951.787,-9547492.087,-23740879.214,,,,41,,
19,obj,164,,518151.236,-7052537.747,25422108.388,,,,11,,
20,sat,1,,6919335.773,91336.144,121207.157,-166.416,4566.075,6059.386,,,
20,obj,100,debris,1563858.926,-5084639.196,6359487.377,-4899.509,3173.146,3741.881,86,,
20,obj,101,debris,-3402585.625,5686305.353,-1887713.007,-4332.292,-4145.727,-4679.143,75,,
20,obj,102,debris,-3561411.819,-6251655.803,-24392.372,4740.001,-2680.462,-5074.196,62,,
20,obj,103,debris,7127.926,-7681109.569,571449.446,-6484.829,-237.024,-3105.057,82,,
20,obj,104,debris,4407468.272,5880771.266,-1566885.707,-5838.199,4353.667,-82.177,52,,
